3	5200	0.000005	
3	5300	0.000005	
3	5400	0.000005	
3	5500	0.000006	
3	5600	0.000006	
3	5700	0.000006	
3	5800	0.000006	
3	5900	0.000006	
3	6000	0.000006	
3	6100	0.000006	
3	6200	0.000006	
3	6300	0.000006	
3	6400	0.000006	
3	6500	0.000006	
3	6600	0.000006	
3	6700	0.000006	
3	6800	0.000006	
3	6900	0.000006	
3	7000	0.000006	
3	7100	0.000006	
3	7200	0.000006	
3	7300	0.000006	
3	7400	0.000006	
3	7500	0.000006	
3	7600	0.000006	
3	7700	0.000006	
3	7800	0.000006	
3	7900	0.000006	
3	8000	0.000006	
3	8100	0.000006	
3	8200	0.000006	
3	8300	0.000006	
3	8400	0.000006	
3	8500	0.000006	
3	8600	0.000006	
3	8700	0.000006	
3	8800	0.000006	
3	8900	0.000007	
3	9000	0.000007	
3	9100	0.000007	
3	9200	0.000007	
3	9300	0.000007	
3	9400	0.000007	
3	9500	0.000007	
3	9600	0.000007	
3	9700	0.000007	
3	9800	0.000007	
3	9900	0.000007	
3	10000	0.000007	




4	100	0.000000	
4	200	0.000000	
4	300	0.000000	
4	400	0.000000	
4	500	0.000001	
4	600	0.000001	
4	700	0.000002	
4	800	0.000004	
4	900	0.000005	
4	1000	0.000007	
4	1100	0.000009	
4	1200	0.000012	
4	1300	0.000015	
4	1400	0.000019	
4	1500	0.000023	
4	1600	0.000028	
4	1700	0.000033	
4	1800	0.000039	
4	1900	0.000046	
4	2000	0.000054	
4	2100	0.000062	
4	2200	0.000071	
4	2300	0.000081	
4	2400	0.000092	
4	2500	0.000104	
4	2600	0.000117	
4	2700	0.000131	
4	2800	0.000146	
4	2900	0.000163	
4	3000	0.000181	
4	3100	0.000200	
4	3200	0.000220	
4	3300	0.000241	
4	3400	0.000263	
4	3500	0.000286	
4	3600	0.000310	
4	3700	0.000336	
4	3800	0.000363	
4	3900	0.000391	
4	4000	0.000421	
4	4100	0.000452	
4	4200	0.000485	
4	4300	0.000519	
4	4400	0.000555	
4	4500	0.000593	
4	4600	0.000632	
4	4700	0.000672	
4	4800	0.000714	
4	4900	0.000759	
4	5000	0.000804	
4	5100	0.000852	
4	5200	0.000901	
4	5300	0.000951	
4	5400	0.001004	
4	5500	0.001060	
4	5600	0.001116	
4	5700	0.001174	
4	5800	0.001234	
4	5900	0.001296	
4	6000	0.001361	
4	6100	0.001427	
4	6200	0.001495	
4	6300	0.001565	
4	6400	0.001637	
4	6500	0.001711	
4	6600	0.001788	
4	6700	0.001866	
4	6800	0.001947	
4	6900	0.002031	
4	7000	0.002116	
4	7100	0.002204	
4	7200	0.002294	
4	7300	0.002386	
4	7400	0.002481	
4	7500	0.002577	
4	7600	0.002676	
4	7700	0.002778	
4	7800	0.002881	
4	7900	0.002987	
4	8000	0.003096	
4	8100	0.003208	
4	8200	0.003322	
4	8300	0.003438	
4	8400	0.003557	
4	8500	0.003678	
4	8600	0.003802	
4	8700	0.003928	
4	8800	0.004059	
4	8900	0.004191	
4	9000	0.004327	
4	9100	0.004465	
4	9200	0.004607	
4	9300	0.004750	
4	9400	0.004894	
4	9500	0.005042	
4	9600	0.005193	
4	9700	0.005347	
4	9800	0.005504	
4	9900	0.005664	
